profile_id,steering_condition,model_key,n_essays,n_words_concat,cell,target_O,target_N,target_emo_sad,target_focusfuture,target_mental,target_certitude,target_fatigue,target_Affect,target_adverb,target_swear,obs_emo_sad,obs_focusfuture,obs_mental,obs_certitude,obs_fatigue,obs_Affect,obs_adverb,obs_swear,raw_mae,standardized_mae,scored
syn_0008,persona_only,gpt-4o-mini,6,1215,nan,39.0,75.0,0.06,1.11,0.07,1.15,0.06,6.531709524229245,6.420919683659659,0.45,0.0,0.49,0.0,0.98,0.16,6.61,5.55,0.0,0.30240126992880184,0.8410573658379801,True
syn_0008,persona_only,qwen3-32b,6,1294,nan,39.0,75.0,0.06,1.11,0.07,1.15,0.06,6.531709524229245,6.420919683659659,0.45,0.15,1.15,0.08,0.92,0.15,5.59,9.03,0.08,0.5475987300711982,0.9067351389088073,True
syn_0009,lex_fewshot,deepseek-v3,6,913,nan,26.0,26.0,0.18,1.74,0.04,0.83,0.0,5.07,7.638584569797328,0.29,0.99,4.17,0.0,3.51,0.33,5.71,12.4,0.22,1.470176928775334,3.910197562993176,True
syn_0009,lex_fewshot,gpt-4o-mini,6,1168,nan,26.0,26.0,0.18,1.74,0.04,0.83,0.0,5.07,7.638584569797328,0.29,0.43,3.08,0.0,2.23,0.0,7.45,9.08,0.0,0.892676928775334,1.6920727698268276,True
syn_0009,lex_fewshot,qwen3-32b,6,1268,nan,26.0,26.0,0.18,1.74,0.04,0.83,0.0,5.07,7.638584569797328,0.29,1.1,4.48,0.0,1.26,0.71,6.91,8.25,0.16,0.9276769287753339,3.826812929651502,True
syn_0009,liwc_only,deepseek-v3,6,802,nan,26.0,26.0,0.18,1.74,0.04,0.83,0.0,5.07,7.638584569797328,0.29,0.87,2.73,0.0,2.61,0.0,5.59,13.54,0.25,1.2451769287753338,2.4323642753137777,True
syn_0009,liwc_only,gpt-4o-mini,6,1166,nan,26.0,26.0,0.18,1.74,0.04,0.83,0.0,5.07,7.638584569797328,0.29,0.85,3.42,0.0,0.94,0.0,7.01,10.34,0.09,0.9176769287753339,1.8771185184075314,True
syn_0009,liwc_only,qwen3-32b,6,929,nan,26.0,26.0,0.18,1.74,0.04,0.83,0.0,5.07,7.638584569797328,0.29,0.11,1.91,0.0,0.74,0.11,4.77,8.26,0.32,0.17892692877533403,0.5281617533515134,True
syn_0009,persona_liwc,deepseek-v3,6,1078,nan,26.0,26.0,0.18,1.74,0.04,0.83,0.0,5.07,7.638584569797328,0.29,0.83,2.75,0.0,3.21,0.09,5.6,12.48,0.64,1.2364269287753338,2.7939046955842435,True
syn_0009,persona_liwc,gpt-4o-mini,6,1132,nan,26.0,26.0,0.18,1.74,0.04,0.83,0.0,5.07,7.638584569797328,0.29,0.18,2.2,0.0,1.76,0.0,6.33,6.95,0.0,0.458573071224666,0.7934406527246654,True
syn_0009,persona_liwc,qwen3-32b,6,1802,nan,26.0,26.0,0.18,1.74,0.04,0.83,0.0,5.07,7.638584569797328,0.29,0.39,3.58,0.11,0.77,0.44,6.38,10.46,0.06,0.872676928775334,2.309072484102218,True
syn_0009,persona_only,deepseek-v3,6,1242,nan,26.0,26.0,0.18,1.74,0.04,0.83,0.0,5.07,7.638584569797328,0.29,0.08,0.88,0.0,0.88,0.48,5.02,5.5,0.08,0.49107307122466615,1.7503683919631292,True
syn_0009,persona_only,gpt-4o-mini,6,1170,nan,26.0,26.0,0.18,1.74,0.04,0.83,0.0,5.07,7.638584569797328,0.29,0.0,0.51,0.0,1.02,0.0,5.55,6.14,0.0,0.488573071224666,0.982224528233439,True
syn_0009,persona_only,qwen3-32b,6,1277,nan,26.0,26.0,0.18,1.74,0.04,0.83,0.0,5.07,7.638584569797328,0.29,0.23,1.08,0.0,0.77,0.23,4.09,8.34,0.0,0.376426928775334,1.0681492224877325,True
syn_0010,lex_fewshot,deepseek-v3,6,998,nan,28.0,9.0,0.14,1.4,0.0,0.81,0.04,7.31067214118548,6.19,1.014751532866203,0.4,1.19,0.0,1.29,0.0,8.86,6.77,3.18,0.6605720407435396,1.6284562658611343,True
syn_0010,lex_fewshot,gpt-4o-mini,6,1154,nan,28.0,9.0,0.14,1.4,0.0,0.81,0.04,7.31067214118548,6.19,1.014751532866203,0.26,2.42,0.0,1.82,0.17,6.75,8.31,0.0,0.7469279592564604,1.735757920479314,True
syn_0010,lex_fewshot,qwen3-32b,6,1660,nan,28.0,9.0,0.14,1.4,0.0,0.81,0.04,7.31067214118548,6.19,1.014751532866203,0.24,0.84,0.0,0.36,0.3,8.07,6.04,2.03,0.41182204074353973,1.457539758542313,True
syn_0010,liwc_only,deepseek-v3,6,1193,nan,28.0,9.0,0.14,1.4,0.0,0.81,0.04,7.31067214118548,6.19,1.014751532866203,0.58,1.42,0.0,1.33,0.25,8.42,7.5,2.08,0.5843220407435397,1.774751555931378,True
syn_0010,liwc_only,gpt-4o-mini,6,1160,nan,28.0,9.0,0.14,1.4,0.0,0.81,0.04,7.31067214118548,6.19,1.014751532866203,0.34,2.24,0.17,1.29,0.17,7.14,8.77,0.09,0.6869279592564603,1.6741647478474255,True
syn_0010,liwc_only,qwen3-32b,6,1776,nan,28.0,9.0,0.14,1.4,0.0,0.81,0.04,7.31067214118548,6.19,1.014751532866203,0.51,2.61,0.0,0.91,0.34,8.33,8.44,2.21,0.8055720407435396,2.241419267013595,True
syn_0010,persona_liwc,deepseek-v3,6,1000,nan,28.0,9.0,0.14,1.4,0.0,0.81,0.04,7.31067214118548,6.19,1.014751532866203,0.3,1.67,0.1,0.49,0.2,7.38,6.0,1.97,0.27807204074353975,1.1596149023648228,True
syn_0010,persona_liwc,gpt-4o-mini,6,1146,nan,28.0,9.0,0.14,1.4,0.0,0.81,0.04,7.31067214118548,6.19,1.014751532866203,0.09,1.48,0.0,1.13,0.0,7.04,7.38,0.17,0.3494279592564602,0.7494993637854266,True
syn_0010,persona_liwc,qwen3-32b,6,1096,nan,28.0,9.0,0.14,1.4,0.0,0.81,0.04,7.31067214118548,6.19,1.014751532866203,0.27,1.44,0.0,0.54,0.09,5.21,7.09,1.71,0.5232400760399095,0.9185435470448853,True
syn_0010,persona_only,deepseek-v3,6,1166,nan,28.0,9.0,0.14,1.4,0.0,0.81,0.04,7.31067214118548,6.19,1.014751532866203,0.17,0.93,0.0,1.27,0.25,3.9,6.7,0.17,0.7419279592564603,1.4799203464841595,True
syn_0010,persona_only,gpt-4o-mini,6,1162,nan,28.0,9.0,0.14,1.4,0.0,0.81,0.04,7.31067214118548,6.19,1.014751532866203,0.17,0.43,0.0,1.46,0.0,5.74,5.65,0.0,0.6019279592564604,1.2260175859236206,True
syn_0010,persona_only,qwen3-32b,6,1659,nan,28.0,9.0,0.14,1.4,0.0,0.81,0.04,7.31067214118548,6.19,1.014751532866203,0.0,0.66,0.0,0.48,0.12,5.15,7.61,0.0,0.7356779592564603,1.4069368587838995,True
syn_0011,lex_fewshot,deepseek-v3,6,934,nan,84.92988441557782,90.0,0.04,1.3,0.04,0.8,0.02,5.447040685662143,5.66,0.21,0.53,1.81,0.0,0.85,0.21,4.26,8.09,0.0,0.6383800857077679,1.6080722220652812,True
syn_0011,lex_fewshot,gpt-4o-mini,6,1153,nan,84.92988441557782,90.0,0.04,1.3,0.04,0.8,0.02,5.447040685662143,5.66,0.21,0.0,1.47,0.0,1.12,0.09,5.35,7.69,0.0,0.37213008570776795,0.6931623335896172,True
syn_0011,lex_fewshot,qwen3-32b,6,2263,nan,84.92988441557782,90.0,0.04,1.3,0.04,0.8,0.02,5.447040685662143,5.66,0.21,0.35,1.82,0.0,0.53,0.53,6.47,8.02,0.27,0.636619914292232,2.085626048759264,True
syn_0011,liwc_only,deepseek-v3,6,973,nan,84.92988441557782,90.0,0.04,1.3,0.04,0.8,0.02,5.447040685662143,5.66,0.21,0.1,1.84,0.0,0.92,0.0,3.59,9.43,0.0,0.8271300857077679,1.011455264064981,True
syn_0011,liwc_only,gpt-4o-mini,6,1170,nan,84.92988441557782,90.0,0.04,1.3,0.04,0.8,0.02,5.447040685662143,5.66,0.21,0.0,1.96,0.0,1.11,0.0,5.89,5.98,0.0,0.2553699142922321,0.5752779377385638,True
syn_0011,liwc_only,qwen3-32b,6,1378,nan,84.92988441557782,90.0,0.04,1.3,0.04,0.8,0.02,5.447040685662143,5.66,0.21,0.36,1.16,0.0,0.65,0.14,4.48,7.01,0.0,0.4121300857077679,1.0528771072352419,True
syn_0011,persona_liwc,deepseek-v3,6,1253,nan,84.92988441557782,90.0,0.04,1.3,0.04,0.8,0.02,5.447040685662143,5.66,0.21,0.08,2.05,0.0,1.89,0.08,4.81,10.02,0.08,0.8883800857077679,1.3937338306597058,True
syn_0011,persona_liwc,gpt-4o-mini,6,1171,nan,84.92988441557782,90.0,0.04,1.3,0.04,0.8,0.02,5.447040685662143,5.66,0.21,0.0,0.68,0.0,1.19,0.0,6.88,7.56,0.0,0.581619914292232,0.8604290171402929,True
syn_0011,persona_liwc,qwen3-32b,6,1196,nan,84.92988441557782,90.0,0.04,1.3,0.04,0.8,0.02,5.447040685662143,5.66,0.21,0.08,1.0,0.0,0.5,0.17,4.98,6.47,0.17,0.26838008570776783,0.7323205009954291,True
syn_0011,persona_only,deepseek-v3,6,1191,nan,84.92988441557782,90.0,0.04,1.3,0.04,0.8,0.02,5.447040685662143,5.66,0.21,0.58,0.91,0.0,0.58,0.33,5.82,7.98,0.08,0.5403699142922321,1.8218230101239057,True
syn_0011,persona_only,gpt-4o-mini,6,1175,nan,84.92988441557782,90.0,0.04,1.3,0.04,0.8,0.02,5.447040685662143,5.66,0.21,0.08,0.51,0.0,0.68,0.0,7.26,5.66,0.0,0.3791199142922321,0.644105150188411,True
syn_0011,persona_only,qwen3-32b,6,1406,nan,84.92988441557782,90.0,0.04,1.3,0.04,0.8,0.02,5.447040685662143,5.66,0.21,0.49,0.49,0.14,0.28,0.14,6.26,6.12,0.35,0.426619914292232,1.427821631758968,True
syn_0012,lex_fewshot,deepseek-v3,6,1091,nan,6.0,46.0,0.2411125883581757,0.6400226568737785,0.3147719320638362,1.21,0.0,4.71,6.19,0.12,0.46,1.19,0.0,2.1,0.18,3.2,8.13,0.0,0.7154545858539852,1.706793796634586,True
syn_0012,lex_fewshot,gpt-4o-mini,6,1193,nan,6.0,46.0,0.2411125883581757,0.6400226568737785,0.3147719320638362,1.21,0.0,4.71,6.19,0.12,1.0,1.0,0.0,0.5,0.08,5.36,7.2,0.0,0.5004545858539853,1.7943894295298963,True
syn_0012,lex_fewshot,qwen3-32b,6,1188,nan,6.0,46.0,0.2411125883581757,0.6400226568737785,0.3147719320638362,1.21,0.0,4.71,6.19,0.12,0.33,0.75,0.0,0.75,0.17,3.83,9.0,0.0,0.6192045858539852,1.2933220939683066,True
syn_0012,liwc_only,deepseek-v3,6,1231,nan,6.0,46.0,0.2411125883581757,0.6400226568737785,0.3147719320638362,1.21,0.0,4.71,6.19,0.12,0.56,1.13,0.08,2.58,0.08,4.83,9.66,0.08,0.7654545858539852,1.7107670359031615,True
syn_0012,liwc_only,gpt-4o-mini,6,1193,nan,6.0,46.0,0.2411125883581757,0.6400226568737785,0.3147719320638362,1.21,0.0,4.71,6.19,0.12,1.17,1.34,0.17,0.5,0.17,6.87,8.04,0.0,0.8479545858539852,2.4069937793420313,True
syn_0012,liwc_only,qwen3-32b,6,1391,nan,6.0,46.0,0.2411125883581757,0.6400226568737785,0.3147719320638362,1.21,0.0,4.71,6.19,0.12,1.01,1.15,0.0,1.01,0.22,4.68,8.85,0.0,0.6029545858539852,2.092005554338195,True
syn_0012,persona_liwc,deepseek-v3,6,1147,nan,6.0,46.0,0.2411125883581757,0.6400226568737785,0.3147719320638362,1.21,0.0,4.71,6.19,0.12,0.78,2.07,0.0,2.33,0.17,4.75,8.99,0.0,0.8167045858539852,2.3421342058581454,True
syn_0012,persona_liwc,gpt-4o-mini,6,1171,nan,6.0,46.0,0.2411125883581757,0.6400226568737785,0.3147719320638362,1.21,0.0,4.71,6.19,0.12,0.68,1.45,0.0,0.26,0.09,6.21,7.65,0.0,0.7104545858539852,1.8073117482930376,True
syn_0012,persona_liwc,qwen3-32b,6,1453,nan,6.0,46.0,0.2411125883581757,0.6400226568737785,0.3147719320638362,1.21,0.0,4.71,6.19,0.12,0.41,1.09,0.0,0.75,0.41,5.67,7.31,0.0,0.5004545858539852,1.8153625652432728,True
syn_0012,persona_only,deepseek-v3,6,1188,nan,6.0,46.0,0.2411125883581757,0.6400226568737785,0.3147719320638362,1.21,0.0,4.71,6.19,0.12,0.08,1.09,0.0,1.09,0.33,5.86,7.11,0.0,0.4457327329435292,1.514414016908627,True
syn_0012,persona_only,gpt-4o-mini,6,1152,nan,6.0,46.0,0.2411125883581757,0.6400226568737785,0.3147719320638362,1.21,0.0,4.71,6.19,0.12,0.0,0.52,0.0,0.52,0.0,6.83,6.92,0.0,0.5419883971619738,1.0760548999402455,True
syn_0012,persona_only,qwen3-32b,6,1073,nan,6.0,46.0,0.2411125883581757,0.6400226568737785,0.3147719320638362,1.21,0.0,4.71,6.19,0.12,0.0,0.46,0.0,1.1,0.64,5.43,7.55,0.09,0.44948839716197364,2.150718974081566,True
syn_0013,lex_fewshot,deepseek-v3,6,1161,nan,34.0,81.0,0.14,1.52,0.3472933434171182,1.09,0.09,4.73,8.22,0.05,0.26,1.89,0.0,2.83,0.77,4.12,12.86,0.0,1.0696616679271396,3.1054310528219244,True
syn_0013,lex_fewshot,gpt-4o-mini,6,1176,nan,34.0,81.0,0.14,1.52,0.3472933434171182,1.09,0.09,4.73,8.22,0.05,0.34,2.38,0.0,2.13,0.6,5.1,9.86,0.0,0.6271616679271395,2.3831823969297705,True
syn_0013,lex_fewshot,qwen3-32b,6,1563,nan,34.0,81.0,0.14,1.52,0.3472933434171182,1.09,0.09,4.73,8.22,0.05,0.32,1.85,0.06,1.15,1.15,4.47,10.02,0.0,0.5034116679271396,2.995166377164641,True
syn_0013,liwc_only,deepseek-v3,6,1114,nan,34.0,81.0,0.14,1.52,0.3472933434171182,1.09,0.09,4.73,8.22,0.05,0.27,2.14,0.0,3.02,0.98,4.27,12.28,0.0,1.0609116679271398,3.62512108654173,True
syn_0013,liwc_only,gpt-4o-mini,6,1127,nan,34.0,81.0,0.14,1.52,0.3472933434171182,1.09,0.09,4.73,8.22,0.05,0.35,2.83,0.0,1.59,0.53,7.08,8.58,0.0,0.6959116679271395,2.2412102222252024,True
syn_0013,liwc_only,qwen3-32b,6,922,nan,34.0,81.0,0.14,1.52,0.3472933434171182,1.09,0.09,4.73,8.22,0.05,0.11,0.43,0.11,0.86,0.75,5.46,7.82,0.11,0.4296616679271398,2.1287418054757348,True
syn_0013,persona_liwc,deepseek-v3,6,1149,nan,34.0,81.0,0.14,1.52,0.3472933434171182,1.09,0.09,4.73,8.22,0.05,0.34,1.81,0.0,2.67,0.6,5.43,10.69,0.0,0.7684116679271396,2.5238395390309027,True
syn_0013,persona_liwc,gpt-4o-mini,6,1182,nan,34.0,81.0,0.14,1.52,0.3472933434171182,1.09,0.09,4.73,8.22,0.05,0.34,1.6,0.0,1.18,0.34,7.0,8.01,0.0,0.4371616679271398,1.2904313911547853,True
syn_0013,persona_liwc,qwen3-32b,6,1260,nan,34.0,81.0,0.14,1.52,0.3472933434171182,1.09,0.09,4.73,8.22,0.05,0.08,1.1,0.0,0.79,0.63,5.36,9.06,0.0,0.3984116679271397,1.8363470095667285,True
syn_0013,persona_only,deepseek-v3,6,1201,nan,34.0,81.0,0.14,1.52,0.3472933434171182,1.09,0.09,4.73,8.22,0.05,0.25,0.66,0.25,0.99,0.08,6.9,6.98,0.0,0.5796616679271398,0.8629789755704405,True
syn_0013,persona_only,gpt-4o-mini,6,1184,nan,34.0,81.0,0.14,1.52,0.3472933434171182,1.09,0.09,4.73,8.22,0.05,0.08,0.75,0.0,0.92,0.0,6.45,7.45,0.0,0.49716166792713984,1.038270553600147,True
syn_0013,persona_only,qwen3-32b,6,1190,nan,34.0,81.0,0.14,1.52,0.3472933434171182,1.09,0.09,4.73,8.22,0.05,0.25,0.83,0.0,0.75,0.25,6.05,8.79,0.0,0.4484116679271395,1.2176622436850577,True
syn_0014,lex_fewshot,deepseek-v3,6,912,nan,65.0,65.0,0.03,0.73,0.03,0.64,0.06,5.08,5.364550368023329,0.28,0.44,0.66,0.0,0.44,0.33,3.94,7.44,0.0,0.559431203997084,1.5846923826078514,True
syn_0014,lex_fewshot,gpt-4o-mini,6,1128,nan,65.0,65.0,0.03,0.73,0.03,0.64,0.06,5.08,5.364550368023329,0.28,0.0,0.8,0.0,1.15,0.18,5.93,6.47,0.0,0.37443120399708385,0.8144294457089832,True
syn_0014,lex_fewshot,qwen3-32b,6,1614,nan,65.0,65.0,0.03,0.73,0.03,0.64,0.06,5.08,5.364550368023329,0.28,0.82,1.83,0.0,0.19,0.5,6.05,6.81,0.06,0.6806812039970839,2.659035736361137,True
syn_0014,liwc_only,deepseek-v3,6,1093,nan,65.0,65.0,0.03,0.73,0.03,0.64,0.06,5.08,5.364550368023329,0.28,0.0,0.45,0.0,0.55,1.0,3.18,6.55,0.0,0.5919312039970839,2.5798481760628738,True
syn_0014,liwc_only,gpt-4o-mini,6,1135,nan,65.0,65.0,0.03,0.73,0.03,0.64,0.06,5.08,5.364550368023329,0.28,0.0,0.79,0.0,1.14,0.18,6.07,7.74,0.0,0.548181203997084,0.9614250673858459,True
syn_0014,liwc_only,qwen3-32b,6,1792,nan,65.0,65.0,0.03,0.73,0.03,0.64,0.06,5.08,5.364550368023329,0.28,0.45,1.52,0.0,0.68,0.68,5.58,8.34,0.0,0.706931203997084,2.536431913928828,True
syn_0014,persona_liwc,deepseek-v3,6,1044,nan,65.0,65.0,0.03,0.73,0.03,0.64,0.06,5.08,5.364550368023329,0.28,0.09,1.61,0.0,0.66,0.09,3.79,7.11,0.0,0.541931203997084,0.841923557976254,True
syn_0014,persona_liwc,gpt-4o-mini,6,1140,nan,65.0,65.0,0.03,0.73,0.03,0.64,0.06,5.08,5.364550368023329,0.28,0.09,1.31,0.0,1.49,0.18,7.27,6.74,0.0,0.6856812039970839,1.2781362201843685,True
syn_0014,persona_liwc,qwen3-32b,6,1616,nan,65.0,65.0,0.03,0.73,0.03,0.64,0.06,5.08,5.364550368023329,0.28,0.25,0.68,0.0,0.19,0.31,5.99,7.16,0.0,0.498181203997084,1.3578519905558757,True
syn_0014,persona_only,deepseek-v3,6,1230,nan,65.0,65.0,0.03,0.73,0.03,0.64,0.06,5.08,5.364550368023329,0.28,0.32,0.72,0.08,1.13,0.24,6.84,5.8,0.08,0.42693120399708384,1.2041036121681066,True
syn_0014,persona_only,gpt-4o-mini,6,1206,nan,65.0,65.0,0.03,0.73,0.03,0.64,0.06,5.08,5.364550368023329,0.28,0.17,0.25,0.0,0.83,0.0,7.68,5.62,0.0,0.5044312039970839,0.8958078096617932,True
syn_0014,persona_only,qwen3-32b,6,1194,nan,65.0,65.0,0.03,0.73,0.03,0.64,0.06,5.08,5.364550368023329,0.28,0.08,0.99,0.0,0.41,0.17,6.53,6.69,0.17,0.445681203997084,0.7931652709107626,True
syn_0015,lex_fewshot,deepseek-v3,6,1080,nan,30.0,82.0,0.08,1.3,0.23,0.96,0.01,7.439523183621562,7.0,0.38,0.0,1.38,0.18,2.75,0.37,3.95,9.27,0.28,1.0274403979526952,2.156564691646621,True
syn_0015,lex_fewshot,gpt-4o-mini,6,1143,nan,30.0,82.0,0.08,1.3,0.23,0.96,0.01,7.439523183621562,7.0,0.38,0.0,1.92,0.0,1.75,0.0,7.43,8.22,0.0,0.4174403979526953,0.9966009000797593,True
syn_0015,lex_fewshot,qwen3-32b,6,1035,nan,30.0,82.0,0.08,1.3,0.23,0.96,0.01,7.439523183621562,7.0,0.38,0.0,0.96,0.0,0.76,0.0,3.34,9.55,0.0,0.9861903979526954,1.2456345827814892,True
syn_0015,liwc_only,deepseek-v3,6,1242,nan,30.0,82.0,0.08,1.3,0.23,0.96,0.01,7.439523183621562,7.0,0.38,0.24,2.0,0.0,2.24,0.16,5.37,9.46,0.4,0.8836903979526953,1.7780959688874036,True
syn_0015,liwc_only,gpt-4o-mini,6,1156,nan,30.0,82.0,0.08,1.3,0.23,0.96,0.01,7.439523183621562,7.0,0.38,0.0,1.98,0.0,1.98,0.0,6.36,7.65,0.0,0.5161903979526952,1.134708682728271,True
syn_0015,liwc_only,qwen3-32b,6,1107,nan,30.0,82.0,0.08,1.3,0.23,0.96,0.01,7.439523183621562,7.0,0.38,0.0,0.81,0.0,1.43,0.09,4.22,9.69,0.18,0.9324403979526952,1.397154922694092,True
syn_0015,persona_liwc,deepseek-v3,6,1246,nan,30.0,82.0,0.08,1.3,0.23,0.96,0.01,7.439523183621562,7.0,0.38,0.08,1.75,0.0,2.15,0.08,6.3,8.69,0.4,0.5986903979526952,1.1486329085399314,True
syn_0015,persona_liwc,gpt-4o-mini,6,1178,nan,30.0,82.0,0.08,1.3,0.23,0.96,0.01,7.439523183621562,7.0,0.38,0.0,1.18,0.0,1.18,0.0,7.36,6.85,0.0,0.15869039795269524,0.5362347859952622,True
syn_0015,persona_liwc,qwen3-32b,6,1278,nan,30.0,82.0,0.08,1.3,0.23,0.96,0.01,7.439523183621562,7.0,0.38,0.08,0.93,0.0,0.93,0.08,4.18,6.89,0.0,0.5561903979526952,0.8833062519973541,True
syn_0015,persona_only,deepseek-v3,6,1241,nan,30.0,82.0,0.08,1.3,0.23,0.96,0.01,7.439523183621562,7.0,0.38,0.32,1.51,0.0,0.64,0.08,6.44,6.92,0.32,0.2761903979526952,0.8655491448572081,True
syn_0015,persona_only,gpt-4o-mini,6,1178,nan,30.0,82.0,0.08,1.3,0.23,0.96,0.01,7.439523183621562,7.0,0.38,0.08,0.42,0.0,0.93,0.0,6.41,5.82,0.0,0.46744039795269515,0.8131502587432027,True
syn_0015,persona_only,qwen3-32b,6,1253,nan,30.0,82.0,0.08,1.3,0.23,0.96,0.01,7.439523183621562,7.0,0.38,0.24,1.18,0.08,0.79,0.08,6.79,7.42,0.08,0.25494039795269524,0.7392703484356478,True
syn_0016,lex_fewshot,deepseek-v3,6,1144,nan,5.0,72.0,0.11,0.89,0.12,1.7857703555687567,0.04,5.80626815453647,8.28,0.2,0.26,0.52,0.09,4.67,0.09,3.98,11.51,0.09,1.0813122248709641,1.9837310830390082,True
syn_0016,lex_fewshot,gpt-4o-mini,6,1170,nan,5.0,72.0,0.11,0.89,0.12,1.7857703555687567,0.04,5.80626815453647,8.28,0.2,0.09,1.53,0.0,2.21,0.09,6.39,8.94,0.0,0.33724518623684663,0.7485947645857163,True
syn_0016,lex_fewshot,qwen3-32b,6,1179,nan,5.0,72.0,0.11,0.89,0.12,1.7857703555687567,0.04,5.80626815453647,8.28,0.2,0.0,0.67,0.17,2.52,0.08,5.12,8.05,0.34,0.276312224870964,0.7057691067600415,True
syn_0016,liwc_only,deepseek-v3,6,1164,nan,5.0,72.0,0.11,0.89,0.12,1.7857703555687567,0.04,5.80626815453647,8.28,0.2,0.26,0.68,0.0,4.79,0.17,3.51,11.8,0.09,1.1925622248709644,2.281679982210524,True
syn_0016,liwc_only,gpt-4o-mini,6,1163,nan,5.0,72.0,0.11,0.89,0.12,1.7857703555687567,0.04,5.80626815453647,8.28,0.2,0.69,1.2,0.0,1.37,0.26,5.49,8.83,0.0,0.3390048137631534,1.5964916680206,True
syn_0016,liwc_only,qwen3-32b,6,917,nan,5.0,72.0,0.11,0.89,0.12,1.7857703555687567,0.04,5.80626815453647,8.28,0.2,0.21,0.43,0.0,1.82,0.0,4.51,7.08,0.11,0.4175622248709641,0.71357130582431,True
syn_0016,persona_liwc,deepseek-v3,6,1217,nan,5.0,72.0,0.11,0.89,0.12,1.7857703555687567,0.04,5.80626815453647,8.28,0.2,0.08,1.38,0.0,4.48,0.57,6.6,12.13,0.0,1.0884951862368468,2.897510371546864,True
syn_0016,persona_liwc,gpt-4o-mini,6,1176,nan,5.0,72.0,0.11,0.89,0.12,1.7857703555687567,0.04,5.80626815453647,8.28,0.2,0.25,1.02,0.0,1.02,0.08,6.36,9.75,0.0,0.42743777512903597,0.9143818683422693,True
syn_0016,persona_liwc,qwen3-32b,6,1108,nan,5.0,72.0,0.11,0.89,0.12,1.7857703555687567,0.04,5.80626815453647,8.28,0.2,0.09,1.25,0.0,1.96,0.27,4.45,9.53,0.0,0.4638122248709641,1.0982888431867375,True
syn_0016,persona_only,deepseek-v3,6,1275,nan,5.0,72.0,0.11,0.89,0.12,1.7857703555687567,0.04,5.80626815453647,8.28,0.2,0.16,0.78,0.0,0.78,0.31,7.15,5.91,0.0,0.6836877751290359,1.5543432365313126,True
syn_0016,persona_only,gpt-4o-mini,6,1188,nan,5.0,72.0,0.11,0.89,0.12,1.7857703555687567,0.04,5.80626815453647,8.28,0.2,0.0,0.25,0.0,0.92,0.08,6.63,6.72,0.0,0.5449377751290359,1.1046013059224815,True
syn_0016,persona_only,qwen3-32b,6,1152,nan,5.0,72.0,0.11,0.89,0.12,1.7857703555687567,0.04,5.80626815453647,8.28,0.2,0.17,1.11,0.0,0.77,0.43,5.57,8.31,0.09,0.27275481376315347,1.4586597577145453,True
syn_0017,lex_fewshot,deepseek-v3,6,1078,nan,95.0,75.0,0.12,1.08,0.05,1.09,0.06,6.33,6.79,0.4915913242143346,0.28,0.55,0.0,0.92,0.83,8.39,9.5,3.04,1.1248010844732081,3.511768471751259,True
syn_0017,lex_fewshot,gpt-4o-mini,6,1173,nan,95.0,75.0,0.12,1.08,0.05,1.09,0.06,6.33,6.79,0.4915913242143346,0.34,1.79,0.0,1.53,0.17,5.88,6.98,0.85,0.31605108447320823,1.076319241232944,True
syn_0017,lex_fewshot,qwen3-32b,6,1195,nan,95.0,75.0,0.12,1.08,0.05,1.09,0.06,6.33,6.79,0.4915913242143346,0.08,0.91,0.0,0.58,0.08,6.97,7.8,2.32,0.5335510844732081,1.2042720512751872,True
syn_0017,liwc_only,deepseek-v3,6,1105,nan,95.0,75.0,0.12,1.08,0.05,1.09,0.06,6.33,6.79,0.4915913242143346,0.54,1.08,0.0,1.7,0.54,7.35,8.88,2.24,0.8023010844732082,2.715134935078754,True
syn_0017,liwc_only,gpt-4o-mini,6,1151,nan,95.0,75.0,0.12,1.08,0.05,1.09,0.06,6.33,6.79,0.4915913242143346,0.52,2.25,0.17,1.13,0.35,7.29,8.15,0.26,0.5714489155267918,1.833236944055188,True
syn_0017,liwc_only,qwen3-32b,6,993,nan,95.0,75.0,0.12,1.08,0.05,1.09,0.06,6.33,6.79,0.4915913242143346,0.5,0.89,0.1,0.7,0.4,8.15,7.65,2.09,0.7035510844732082,2.2386195429839617,True
syn_0017,persona_liwc,deepseek-v3,6,1134,nan,95.0,75.0,0.12,1.08,0.05,1.09,0.06,6.33,6.79,0.4915913242143346,0.18,1.23,0.26,1.23,0.7,7.53,9.81,1.49,0.8023010844732081,2.4737341210250534,True
syn_0017,persona_liwc,gpt-4o-mini,6,1157,nan,95.0,75.0,0.12,1.08,0.05,1.09,0.06,6.33,6.79,0.4915913242143346,0.09,0.86,0.0,1.29,0.26,7.88,7.2,0.09,0.3826989155267918,0.9695572960594758,True
syn_0017,persona_liwc,qwen3-32b,6,1188,nan,95.0,75.0,0.12,1.08,0.05,1.09,0.06,6.33,6.79,0.4915913242143346,0.17,0.67,0.0,0.33,0.33,6.25,6.25,1.25,0.3648010844732082,1.3996543785422257,True
syn_0017,persona_only,deepseek-v3,6,1260,nan,95.0,75.0,0.12,1.08,0.05,1.09,0.06,6.33,6.79,0.4915913242143346,0.32,0.95,0.0,0.95,0.16,5.67,6.54,0.0,0.2526989155267919,0.830429142339058,True
