plan_id,profile_id,cell,content,steering_condition,repetition,model_key,target_O,target_N,pred_O,pred_N,err_O,err_N,n_words,standardized_mae
gpt-4o-mini__syn_0065__daily_life_change__persona_liwc__r0,syn_0065,,daily_life_change,persona_liwc,0,gpt-4o-mini,54.0,18.59756575888667,59.510506,67.1679,5.510505676269531,48.570334326562545,190,
gpt-4o-mini__syn_0065__daily_life_change__lex_fewshot__r0,syn_0065,,daily_life_change,lex_fewshot,0,gpt-4o-mini,54.0,18.59756575888667,58.9172,61.575516,4.917198181152344,42.97794998818364,189,
gpt-4o-mini__syn_0065__meaningful_relationship__persona_only__r0,syn_0065,,meaningful_relationship,persona_only,0,gpt-4o-mini,54.0,18.59756575888667,59.556503,60.749413,5.5565032958984375,42.15184677773442,188,
gpt-4o-mini__syn_0065__meaningful_relationship__liwc_only__r0,syn_0065,,meaningful_relationship,liwc_only,0,gpt-4o-mini,54.0,18.59756575888667,49.252743,56.720856,-4.747257232666016,38.12328995400395,188,
gpt-4o-mini__syn_0065__meaningful_relationship__lex_fewshot__r0,syn_0065,,meaningful_relationship,lex_fewshot,0,gpt-4o-mini,54.0,18.59756575888667,56.221794,55.23892,2.2217941284179688,36.641352545556686,184,
gpt-4o-mini__syn_0065__childhood_memory__liwc_only__r0,syn_0065,,childhood_memory,liwc_only,0,gpt-4o-mini,54.0,18.59756575888667,66.77323,52.221676,12.773231506347656,33.62411011391606,187,
gpt-4o-mini__syn_0065__meaningful_relationship__persona_liwc__r0,syn_0065,,meaningful_relationship,persona_liwc,0,gpt-4o-mini,54.0,18.59756575888667,58.515167,56.200592,4.515167236328125,37.60302628212895,194,
gpt-4o-mini__syn_0065__childhood_memory__persona_liwc__r0,syn_0065,,childhood_memory,persona_liwc,0,gpt-4o-mini,54.0,18.59756575888667,79.58441,62.61337,25.58441162109375,44.015803229150436,203,
gpt-4o-mini__syn_0065__childhood_memory__persona_only__r0,syn_0065,,childhood_memory,persona_only,0,gpt-4o-mini,54.0,18.59756575888667,57.9152,62.1735,3.9151992797851562,43.57593430214848,199,
gpt-4o-mini__syn_0065__turning_point__persona_only__r0,syn_0065,,turning_point,persona_only,0,gpt-4o-mini,54.0,18.59756575888667,56.579556,66.277824,2.5795555114746094,47.680258642968795,202,
gpt-4o-mini__syn_0065__childhood_memory__lex_fewshot__r0,syn_0065,,childhood_memory,lex_fewshot,0,gpt-4o-mini,54.0,18.59756575888667,74.723206,55.659508,20.72320556640625,37.06194199257817,201,
gpt-4o-mini__syn_0065__turning_point__liwc_only__r0,syn_0065,,turning_point,liwc_only,0,gpt-4o-mini,54.0,18.59756575888667,42.1776,60.049557,-11.822399139404297,41.45199097329106,198,
gpt-4o-mini__syn_0065__turning_point__lex_fewshot__r0,syn_0065,,turning_point,lex_fewshot,0,gpt-4o-mini,54.0,18.59756575888667,61.555546,56.73883,7.555545806884766,38.141264807519576,195,
gpt-4o-mini__syn_0065__turning_point__persona_liwc__r0,syn_0065,,turning_point,persona_liwc,0,gpt-4o-mini,54.0,18.59756575888667,72.286194,48.45184,18.28619384765625,29.854273688134814,193,
deepseek-v3__syn_0066__memorable_journey__persona_only__r0,syn_0066,,memorable_journey,persona_only,0,deepseek-v3,3.0,40.0,76.48259,43.41303,73.48258972167969,3.4130287170410156,182,
deepseek-v3__syn_0066__difficult_decision__persona_only__r0,syn_0066,,difficult_decision,persona_only,0,deepseek-v3,3.0,40.0,51.39298,61.875557,48.39297866821289,21.87555694580078,197,
deepseek-v3__syn_0066__memorable_journey__liwc_only__r0,syn_0066,,memorable_journey,liwc_only,0,deepseek-v3,3.0,40.0,71.45203,55.015812,68.4520263671875,15.015811920166016,197,
deepseek-v3__syn_0066__memorable_journey__persona_liwc__r0,syn_0066,,memorable_journey,persona_liwc,0,deepseek-v3,3.0,40.0,66.24283,62.057827,63.242828369140625,22.05782699584961,211,
deepseek-v3__syn_0066__memorable_journey__lex_fewshot__r0,syn_0066,,memorable_journey,lex_fewshot,0,deepseek-v3,3.0,40.0,85.63928,49.06868,82.6392822265625,9.068679809570312,156,
deepseek-v3__syn_0066__difficult_decision__liwc_only__r0,syn_0066,,difficult_decision,liwc_only,0,deepseek-v3,3.0,40.0,40.8839,45.011837,37.8838996887207,5.011837005615234,215,
deepseek-v3__syn_0066__daily_life_change__persona_only__r0,syn_0066,,daily_life_change,persona_only,0,deepseek-v3,3.0,40.0,45.286808,63.48725,42.286808013916016,23.48725128173828,195,
deepseek-v3__syn_0066__difficult_decision__lex_fewshot__r0,syn_0066,,difficult_decision,lex_fewshot,0,deepseek-v3,3.0,40.0,47.481216,56.331573,44.48121643066406,16.331573486328125,170,
deepseek-v3__syn_0066__daily_life_change__lex_fewshot__r0,syn_0066,,daily_life_change,lex_fewshot,0,deepseek-v3,3.0,40.0,41.33265,68.70548,38.33264923095703,28.705482482910156,128,
deepseek-v3__syn_0066__meaningful_relationship__persona_only__r0,syn_0066,,meaningful_relationship,persona_only,0,deepseek-v3,3.0,40.0,66.14781,50.772064,63.14781188964844,10.772064208984375,209,
deepseek-v3__syn_0066__meaningful_relationship__liwc_only__r0,syn_0066,,meaningful_relationship,liwc_only,0,deepseek-v3,3.0,40.0,48.20985,55.673977,45.2098503112793,15.67397689819336,197,
deepseek-v3__syn_0066__meaningful_relationship__lex_fewshot__r0,syn_0066,,meaningful_relationship,lex_fewshot,0,deepseek-v3,3.0,40.0,44.675026,40.3845,41.675025939941406,0.38449859619140625,172,
deepseek-v3__syn_0066__childhood_memory__persona_only__r0,syn_0066,,childhood_memory,persona_only,0,deepseek-v3,3.0,40.0,60.509907,62.22877,57.50990676879883,22.228771209716797,180,
deepseek-v3__syn_0066__meaningful_relationship__persona_liwc__r0,syn_0066,,meaningful_relationship,persona_liwc,0,deepseek-v3,3.0,40.0,55.462894,51.51962,52.462894439697266,11.51961898803711,167,
deepseek-v3__syn_0066__turning_point__persona_only__r0,syn_0066,,turning_point,persona_only,0,deepseek-v3,3.0,40.0,63.354187,70.306,60.35418701171875,30.305999755859375,225,
deepseek-v3__syn_0066__childhood_memory__lex_fewshot__r0,syn_0066,,childhood_memory,lex_fewshot,0,deepseek-v3,3.0,40.0,64.94212,73.378136,61.94212341308594,33.378135681152344,182,
deepseek-v3__syn_0066__childhood_memory__liwc_only__r0,syn_0066,,childhood_memory,liwc_only,0,deepseek-v3,3.0,40.0,74.58862,57.637,71.588623046875,17.637001037597656,145,
deepseek-v3__syn_0066__turning_point__persona_liwc__r0,syn_0066,,turning_point,persona_liwc,0,deepseek-v3,3.0,40.0,47.45275,81.82416,44.45275115966797,41.82415771484375,212,
deepseek-v3__syn_0066__childhood_memory__persona_liwc__r0,syn_0066,,childhood_memory,persona_liwc,0,deepseek-v3,3.0,40.0,55.743744,80.51065,52.743743896484375,40.510650634765625,175,
deepseek-v3__syn_0066__turning_point__lex_fewshot__r0,syn_0066,,turning_point,lex_fewshot,0,deepseek-v3,3.0,40.0,51.223305,62.648487,48.223304748535156,22.648487091064453,172,
qwen3-32b__syn_0066__memorable_journey__liwc_only__r0,syn_0066,,memorable_journey,liwc_only,0,qwen3-32b,3.0,40.0,70.99276,50.672737,67.99275970458984,10.672737121582031,137,
qwen3-32b__syn_0066__memorable_journey__lex_fewshot__r0,syn_0066,,memorable_journey,lex_fewshot,0,qwen3-32b,3.0,40.0,54.146786,59.972183,51.146785736083984,19.972183227539062,179,
qwen3-32b__syn_0066__difficult_decision__persona_only__r0,syn_0066,,difficult_decision,persona_only,0,qwen3-32b,3.0,40.0,52.037636,56.914627,49.037635803222656,16.914627075195312,193,
qwen3-32b__syn_0066__memorable_journey__persona_liwc__r0,syn_0066,,memorable_journey,persona_liwc,0,qwen3-32b,3.0,40.0,58.933258,55.389587,55.933258056640625,15.38958740234375,187,
qwen3-32b__syn_0066__memorable_journey__persona_only__r0,syn_0066,,memorable_journey,persona_only,0,qwen3-32b,3.0,40.0,81.71224,62.961025,78.71224212646484,22.96102523803711,190,
qwen3-32b__syn_0066__difficult_decision__persona_liwc__r0,syn_0066,,difficult_decision,persona_liwc,0,qwen3-32b,3.0,40.0,38.183025,51.55825,35.18302536010742,11.558250427246094,186,
qwen3-32b__syn_0066__difficult_decision__lex_fewshot__r0,syn_0066,,difficult_decision,lex_fewshot,0,qwen3-32b,3.0,40.0,30.94318,57.17836,27.943180084228516,17.178359985351562,45,
qwen3-32b__syn_0066__daily_life_change__lex_fewshot__r0,syn_0066,,daily_life_change,lex_fewshot,0,qwen3-32b,3.0,40.0,49.442234,66.68074,46.44223403930664,26.680740356445312,86,
qwen3-32b__syn_0066__daily_life_change__persona_only__r0,syn_0066,,daily_life_change,persona_only,0,qwen3-32b,3.0,40.0,56.503967,52.800583,53.50396728515625,12.800582885742188,199,
qwen3-32b__syn_0066__difficult_decision__liwc_only__r0,syn_0066,,difficult_decision,liwc_only,0,qwen3-32b,3.0,40.0,42.818947,61.617046,39.818946838378906,21.617046356201172,193,
qwen3-32b__syn_0066__meaningful_relationship__lex_fewshot__r0,syn_0066,,meaningful_relationship,lex_fewshot,0,qwen3-32b,3.0,40.0,60.306084,57.906208,57.30608367919922,17.906208038330078,155,
qwen3-32b__syn_0066__meaningful_relationship__liwc_only__r0,syn_0066,,meaningful_relationship,liwc_only,0,qwen3-32b,3.0,40.0,50.33744,60.53693,47.337440490722656,20.536930084228516,192,
qwen3-32b__syn_0066__meaningful_relationship__persona_liwc__r0,syn_0066,,meaningful_relationship,persona_liwc,0,qwen3-32b,3.0,40.0,44.686615,72.292984,41.686614990234375,32.29298400878906,250,
qwen3-32b__syn_0066__daily_life_change__liwc_only__r0,syn_0066,,daily_life_change,liwc_only,0,qwen3-32b,3.0,40.0,43.830544,90.08323,40.830543518066406,50.083229064941406,103,
qwen3-32b__syn_0066__daily_life_change__persona_liwc__r0,syn_0066,,daily_life_change,persona_liwc,0,qwen3-32b,3.0,40.0,44.08479,49.557953,41.08478927612305,9.557952880859375,531,
qwen3-32b__syn_0066__childhood_memory__persona_only__r0,syn_0066,,childhood_memory,persona_only,0,qwen3-32b,3.0,40.0,53.025265,53.226215,50.025264739990234,13.226215362548828,191,
qwen3-32b__syn_0066__meaningful_relationship__persona_only__r0,syn_0066,,meaningful_relationship,persona_only,0,qwen3-32b,3.0,40.0,44.582634,64.92417,41.58263397216797,24.924171447753906,272,
qwen3-32b__syn_0066__childhood_memory__liwc_only__r0,syn_0066,,childhood_memory,liwc_only,0,qwen3-32b,3.0,40.0,63.812923,70.48409,60.812923431396484,30.484092712402344,188,
qwen3-32b__syn_0066__childhood_memory__lex_fewshot__r0,syn_0066,,childhood_memory,lex_fewshot,0,qwen3-32b,3.0,40.0,56.85245,54.029858,53.85245132446289,14.029857635498047,159,
gpt-4o-mini__syn_0066__memorable_journey__persona_only__r0,syn_0066,,memorable_journey,persona_only,0,gpt-4o-mini,3.0,40.0,74.80647,39.11504,71.80647277832031,-0.8849601745605469,206,
gpt-4o-mini__syn_0066__memorable_journey__liwc_only__r0,syn_0066,,memorable_journey,liwc_only,0,gpt-4o-mini,3.0,40.0,73.675766,57.595985,70.67576599121094,17.595985412597656,194,
qwen3-32b__syn_0066__turning_point__lex_fewshot__r0,syn_0066,,turning_point,lex_fewshot,0,qwen3-32b,3.0,40.0,42.462147,55.838467,39.4621467590332,15.83846664428711,197,
gpt-4o-mini__syn_0066__memorable_journey__persona_liwc__r0,syn_0066,,memorable_journey,persona_liwc,0,gpt-4o-mini,3.0,40.0,62.35406,44.04063,59.354061126708984,4.040630340576172,190,
gpt-4o-mini__syn_0066__memorable_journey__lex_fewshot__r0,syn_0066,,memorable_journey,lex_fewshot,0,gpt-4o-mini,3.0,40.0,65.08385,50.91197,62.08384704589844,10.911968231201172,189,
qwen3-32b__syn_0066__turning_point__persona_liwc__r0,syn_0066,,turning_point,persona_liwc,0,qwen3-32b,3.0,40.0,49.280876,68.21446,46.28087615966797,28.214462280273438,168,
gpt-4o-mini__syn_0066__difficult_decision__persona_only__r0,syn_0066,,difficult_decision,persona_only,0,gpt-4o-mini,3.0,40.0,67.42014,41.845528,64.4201431274414,1.8455276489257812,197,
gpt-4o-mini__syn_0066__difficult_decision__liwc_only__r0,syn_0066,,difficult_decision,liwc_only,0,gpt-4o-mini,3.0,40.0,48.609325,32.609787,45.60932540893555,-7.3902130126953125,188,
qwen3-32b__syn_0066__turning_point__persona_only__r0,syn_0066,,turning_point,persona_only,0,qwen3-32b,3.0,40.0,41.932747,54.291683,38.93274688720703,14.291683197021484,190,
gpt-4o-mini__syn_0066__difficult_decision__lex_fewshot__r0,syn_0066,,difficult_decision,lex_fewshot,0,gpt-4o-mini,3.0,40.0,47.71676,47.050213,44.716758728027344,7.050212860107422,181,
gpt-4o-mini__syn_0066__difficult_decision__persona_liwc__r0,syn_0066,,difficult_decision,persona_liwc,0,gpt-4o-mini,3.0,40.0,40.117493,54.851738,37.11749267578125,14.851737976074219,177,
qwen3-32b__syn_0066__turning_point__liwc_only__r0,syn_0066,,turning_point,liwc_only,0,qwen3-32b,3.0,40.0,40.86625,59.873093,37.866249084472656,19.873092651367188,242,
gpt-4o-mini__syn_0066__daily_life_change__liwc_only__r0,syn_0066,,daily_life_change,liwc_only,0,gpt-4o-mini,3.0,40.0,42.2837,66.024086,39.28369903564453,26.024085998535156,192,
gpt-4o-mini__syn_0066__daily_life_change__lex_fewshot__r0,syn_0066,,daily_life_change,lex_fewshot,0,gpt-4o-mini,3.0,40.0,46.084892,51.855064,43.08489227294922,11.855064392089844,185,
gpt-4o-mini__syn_0066__daily_life_change__persona_liwc__r0,syn_0066,,daily_life_change,persona_liwc,0,gpt-4o-mini,3.0,40.0,48.607338,65.900085,45.607337951660156,25.90008544921875,190,
gpt-4o-mini__syn_0066__daily_life_change__persona_only__r0,syn_0066,,daily_life_change,persona_only,0,gpt-4o-mini,3.0,40.0,69.513596,56.962143,66.51359558105469,16.962142944335938,192,
gpt-4o-mini__syn_0066__meaningful_relationship__persona_only__r0,syn_0066,,meaningful_relationship,persona_only,0,gpt-4o-mini,3.0,40.0,51.666313,62.370262,48.66631317138672,22.370262145996094,194,
gpt-4o-mini__syn_0066__meaningful_relationship__liwc_only__r0,syn_0066,,meaningful_relationship,liwc_only,0,gpt-4o-mini,3.0,40.0,54.711052,50.853004,51.71105194091797,10.853004455566406,184,
gpt-4o-mini__syn_0066__meaningful_relationship__lex_fewshot__r0,syn_0066,,meaningful_relationship,lex_fewshot,0,gpt-4o-mini,3.0,40.0,45.55142,43.123627,42.55141830444336,3.123626708984375,207,
gpt-4o-mini__syn_0066__meaningful_relationship__persona_liwc__r0,syn_0066,,meaningful_relationship,persona_liwc,0,gpt-4o-mini,3.0,40.0,48.014828,64.226616,45.014827728271484,24.22661590576172,186,
gpt-4o-mini__syn_0066__childhood_memory__liwc_only__r0,syn_0066,,childhood_memory,liwc_only,0,gpt-4o-mini,3.0,40.0,80.6586,70.890656,77.65859985351562,30.890655517578125,191,
gpt-4o-mini__syn_0066__childhood_memory__persona_only__r0,syn_0066,,childhood_memory,persona_only,0,gpt-4o-mini,3.0,40.0,69.19525,44.257015,66.19525146484375,4.257015228271484,199,
gpt-4o-mini__syn_0066__childhood_memory__persona_liwc__r0,syn_0066,,childhood_memory,persona_liwc,0,gpt-4o-mini,3.0,40.0,67.10345,46.387154,64.10344696044922,6.387153625488281,190,
gpt-4o-mini__syn_0066__childhood_memory__lex_fewshot__r0,syn_0066,,childhood_memory,lex_fewshot,0,gpt-4o-mini,3.0,40.0,71.15027,42.82628,68.1502685546875,2.8262786865234375,193,
gpt-4o-mini__syn_0066__turning_point__persona_only__r0,syn_0066,,turning_point,persona_only,0,gpt-4o-mini,3.0,40.0,70.31588,68.17309,67.31587982177734,28.17308807373047,190,
gpt-4o-mini__syn_0066__turning_point__persona_liwc__r0,syn_0066,,turning_point,persona_liwc,0,gpt-4o-mini,3.0,40.0,55.170467,56.793648,52.170467376708984,16.79364776611328,195,
gpt-4o-mini__syn_0066__turning_point__liwc_only__r0,syn_0066,,turning_point,liwc_only,0,gpt-4o-mini,3.0,40.0,53.12215,65.69362,50.12215042114258,25.693618774414062,200,
gpt-4o-mini__syn_0066__turning_point__lex_fewshot__r0,syn_0066,,turning_point,lex_fewshot,0,gpt-4o-mini,3.0,40.0,51.350723,63.261497,48.35072326660156,23.261497497558594,194,
deepseek-v3__syn_0067__memorable_journey__persona_only__r0,syn_0067,,memorable_journey,persona_only,0,deepseek-v3,88.0,55.0,54.439526,39.71837,-33.56047439575195,-15.281631469726562,216,
deepseek-v3__syn_0067__difficult_decision__persona_only__r0,syn_0067,,difficult_decision,persona_only,0,deepseek-v3,88.0,55.0,41.109337,57.943394,-46.890663146972656,2.9433937072753906,190,
deepseek-v3__syn_0067__memorable_journey__persona_liwc__r0,syn_0067,,memorable_journey,persona_liwc,0,deepseek-v3,88.0,55.0,75.9223,46.924656,-12.07769775390625,-8.07534408569336,191,
deepseek-v3__syn_0067__memorable_journey__lex_fewshot__r0,syn_0067,,memorable_journey,lex_fewshot,0,deepseek-v3,88.0,55.0,79.76296,46.92515,-8.237037658691406,-8.074848175048828,192,
deepseek-v3__syn_0067__memorable_journey__liwc_only__r0,syn_0067,,memorable_journey,liwc_only,0,deepseek-v3,88.0,55.0,66.72083,42.3929,-21.27916717529297,-12.607101440429688,206,
deepseek-v3__syn_0067__daily_life_change__persona_only__r0,syn_0067,,daily_life_change,persona_only,0,deepseek-v3,88.0,55.0,49.955807,45.617138,-38.044193267822266,-9.382862091064453,196,
deepseek-v3__syn_0067__daily_life_change__liwc_only__r0,syn_0067,,daily_life_change,liwc_only,0,deepseek-v3,88.0,55.0,19.242025,54.158726,-68.75797462463379,-0.8412742614746094,178,
deepseek-v3__syn_0067__difficult_decision__liwc_only__r0,syn_0067,,difficult_decision,liwc_only,0,deepseek-v3,88.0,55.0,47.85983,43.35393,-40.14017105102539,-11.646068572998047,192,
deepseek-v3__syn_0067__difficult_decision__persona_liwc__r0,syn_0067,,difficult_decision,persona_liwc,0,deepseek-v3,88.0,55.0,44.9592,65.72798,-43.04079818725586,10.727981567382812,205,
deepseek-v3__syn_0067__daily_life_change__lex_fewshot__r0,syn_0067,,daily_life_change,lex_fewshot,0,deepseek-v3,88.0,55.0,39.367493,56.515392,-48.63250732421875,1.5153923034667969,168,
deepseek-v3__syn_0067__daily_life_change__persona_liwc__r0,syn_0067,,daily_life_change,persona_liwc,0,deepseek-v3,88.0,55.0,48.27487,40.70656,-39.725128173828125,-14.293441772460938,148,
deepseek-v3__syn_0067__meaningful_relationship__persona_only__r0,syn_0067,,meaningful_relationship,persona_only,0,deepseek-v3,88.0,55.0,54.135475,54.721134,-33.864524841308594,-0.2788658142089844,206,
qwen3-32b__syn_0066__childhood_memory__persona_liwc__r0,syn_0066,,childhood_memory,persona_liwc,0,qwen3-32b,3.0,40.0,47.634403,50.36456,44.634403228759766,10.364559173583984,219,
deepseek-v3__syn_0067__childhood_memory__persona_only__r0,syn_0067,,childhood_memory,persona_only,0,deepseek-v3,88.0,55.0,62.7978,50.791634,-25.20220184326172,-4.208366394042969,191,
deepseek-v3__syn_0067__meaningful_relationship__persona_liwc__r0,syn_0067,,meaningful_relationship,persona_liwc,0,deepseek-v3,88.0,55.0,41.75643,55.195217,-46.243568420410156,0.19521713256835938,194,
deepseek-v3__syn_0067__meaningful_relationship__lex_fewshot__r0,syn_0067,,meaningful_relationship,lex_fewshot,0,deepseek-v3,88.0,55.0,36.91802,45.101997,-51.08198165893555,-9.898002624511719,182,
deepseek-v3__syn_0067__childhood_memory__persona_liwc__r0,syn_0067,,childhood_memory,persona_liwc,0,deepseek-v3,88.0,55.0,56.189003,60.49424,-31.810997009277344,5.494239807128906,174,
deepseek-v3__syn_0067__turning_point__persona_only__r0,syn_0067,,turning_point,persona_only,0,deepseek-v3,88.0,55.0,52.34368,53.816208,-35.65631866455078,-1.1837921142578125,212,
deepseek-v3__syn_0067__childhood_memory__lex_fewshot__r0,syn_0067,,childhood_memory,lex_fewshot,0,deepseek-v3,88.0,55.0,54.812683,37.951675,-33.18731689453125,-17.048324584960938,185,
deepseek-v3__syn_0067__turning_point__persona_liwc__r0,syn_0067,,turning_point,persona_liwc,0,deepseek-v3,88.0,55.0,46.95749,61.47496,-41.042510986328125,6.4749603271484375,222,
deepseek-v3__syn_0067__turning_point__lex_fewshot__r0,syn_0067,,turning_point,lex_fewshot,0,deepseek-v3,88.0,55.0,37.386814,63.95661,-50.61318588256836,8.956611633300781,188,
qwen3-32b__syn_0067__difficult_decision__liwc_only__r0,syn_0067,,difficult_decision,liwc_only,0,qwen3-32b,88.0,55.0,54.194305,47.1692,-33.805694580078125,-7.830799102783203,216,
qwen3-32b__syn_0067__memorable_journey__lex_fewshot__r0,syn_0067,,memorable_journey,lex_fewshot,0,qwen3-32b,88.0,55.0,57.071754,47.26389,-30.928245544433594,-7.736110687255859,73,
qwen3-32b__syn_0067__difficult_decision__persona_only__r0,syn_0067,,difficult_decision,persona_only,0,qwen3-32b,88.0,55.0,56.290688,64.03908,-31.709312438964844,9.039077758789062,202,
qwen3-32b__syn_0067__memorable_journey__liwc_only__r0,syn_0067,,memorable_journey,liwc_only,0,qwen3-32b,88.0,55.0,66.77664,53.725674,-21.223358154296875,-1.2743263244628906,203,
