model_key,steering_condition,liwc_MAE_LIWC,liwc_rho_LIWC,liwc_beta_LIWC,liwc_n_profiles,emb_rho_O,emb_rho_N,emb_n_profiles,bfi_rho_O,bfi_rho_N,bfi_standardized_mae_O,bfi_standardized_mae_N,bfi_MAE_BFI,bfi_slope_O,bfi_slope_N,bfi_n_profiles,boot_id
gpt-4o-mini,liwc_only,1.8600360152251179,0.5846844854466159,1.1571873827337653,58,0.2610690077639673,0.060414879622060956,58,-0.0974287189947902,0.06263951167742528,1.2645361012098304,0.8959541195899168,1.0802451103998736,-0.01638806724432587,0.04895015170385848,58,682
qwen3-32b,persona_only,1.1330934881467893,0.05709812701406759,0.08607719643272892,50,0.0675253773125376,0.2191682615572237,50,0.8003606871122328,0.8292542203172029,0.8198470550309634,0.45595257580747844,0.6378998154192209,0.3477585199507151,0.538266145511081,50,1808
qwen3-32b,persona_only,1.1198114329697684,0.10761526810461987,0.10351490145361318,52,-0.05753706704073165,0.186644483857008,52,0.8208645900220544,0.7507531262083129,0.9093271857518868,0.45029723076043,0.6798122082561584,0.3458831392198968,0.5602131355520661,52,219
qwen3-32b,liwc_only,2.01495200825836,0.5401078658121417,1.2842527331275178,54,0.05776975421193455,-0.1247473576994998,54,-0.09763319476656995,0.006237006492267891,0.9882685561634172,0.8882261606015508,0.938247358382484,-0.0011373664521333936,0.013770065751802335,54,1114
deepseek-v3,liwc_only,2.6945919860720853,0.7125915242658858,2.205209042047864,50,0.26516104918190025,-0.17786535494187128,50,-0.1288383392392141,0.14924083983015504,0.8486128319409697,0.8390404638859427,0.8438266479134562,-0.04524424357351174,0.11514446928645128,50,1170
deepseek-v3,persona_only,1.2817230411687575,0.007111428718484032,-0.02731334832062624,51,0.2694014848948836,-0.13209897596853332,51,0.8164647518672445,0.8281657018653109,0.6567600043673762,0.37358564423683976,0.515172824302108,0.48048656683006846,0.7920986156968723,51,96
deepseek-v3,persona_only,1.342042748093436,-0.03001718719124876,-0.05930882764358858,52,0.1438059444271272,-0.0919923227713451,52,0.8161217138093608,0.8836121260748677,0.6536186376194405,0.41056921770934,0.5320939276643902,0.5212552000132029,0.8556217871109787,52,1674
deepseek-v3,lex_fewshot,2.9992336267838553,0.6097811424745734,2.067974282482792,55,0.018484427132629763,-0.012343675332416681,55,-0.05905618681236347,-0.025107397891913283,0.8265530436831859,0.8818381256445513,0.8541955846638687,-0.011432192898872418,0.004544401519082486,55,1782
deepseek-v3,persona_liwc,2.4351326261929587,0.6168515347007864,1.8839703893638688,51,0.17596570458614327,-0.06713445685634575,51,0.7360348860654049,0.7916996952286991,0.6098906189116475,0.4031435348970251,0.5065170769043363,0.4119138811444591,0.6976192891575269,51,790
gpt-4o-mini,lex_fewshot,1.702745456320471,0.5850720657875561,1.1179336907495894,52,-0.16320258584807654,0.19538663256408184,52,-0.007527157814729839,0.2457639888833799,1.3192332914741844,0.836978816459914,1.0781060539670493,-0.002850208565050451,0.14031800207692965,52,19
gpt-4o-mini,persona_only,1.0765915367838057,0.044301478020134594,0.027773471720694554,53,0.28984111572608035,0.04977010971877267,53,0.8472127084926311,0.8682416074887025,1.2541225556682198,0.4463393621823653,0.8502309589252925,0.28549864648566153,0.5156100902700412,53,1163
gpt-4o-mini,persona_only,1.091685740300884,0.05111660282485814,0.043636791933155505,48,0.14411774226659166,-0.0045612515163835675,48,0.7565592961157316,0.8542639920045814,1.3051814527724368,0.48459038481085087,0.8948859187916438,0.24803521278609775,0.515928317785714,48,1189
qwen3-32b,liwc_only,1.8383588804713813,0.4876559882508282,1.5150475363337712,52,-0.009868213023141453,-0.010290789989572734,52,-0.17405904407226014,0.10295782169993356,0.9452217188209422,0.8919038147994197,0.918562766810181,-0.03465597801253721,0.0664704508270179,52,842
deepseek-v3,persona_liwc,2.6205389968347252,0.6213332476238338,1.7177986462374293,49,0.11561643123704435,-0.08805514164089555,49,0.760402673959422,0.7703127558935517,0.6261084208212584,0.42276276900610726,0.5244355949136829,0.44506051129635665,0.6958011026772492,49,1497
gpt-4o-mini,lex_fewshot,1.5356416611387467,0.6131530098556226,1.0013330571863026,48,0.06544824037773724,0.07806603706668372,48,-0.02881217790325844,0.15270267866565554,1.2363845602588606,0.9441622894061327,1.0902734248324966,-0.0020866187023068955,0.09174929044995293,48,1489
gpt-4o-mini,liwc_only,1.8166098678454887,0.5594789217154679,1.1419637432795893,49,0.246399858974708,0.18235192156450827,49,-0.14242261701568798,0.15755069017766218,1.333306492750393,0.8695327735263221,1.1014196331383577,-0.028031610865840724,0.08701731821757416,49,4
gpt-4o-mini,persona_liwc,1.2894575978985354,0.4978897729776012,0.7863358460557375,48,0.1492205395137135,-0.0531675216101817,48,0.71329612790065,0.568743044012101,1.413248056500818,0.5710025181686987,0.9921252873347584,0.22384648104483568,0.43482191310711094,48,627
gpt-4o-mini,liwc_only,1.7591607287051345,0.5832420425295962,1.2004037097320448,50,0.14707449348893503,0.027817818817045627,50,-0.1253609947609116,0.008410429128561497,1.3103675795081082,0.9840749844409737,1.147221281974541,-0.025232459498282955,0.007337790737854948,50,962
qwen3-32b,persona_liwc,1.9335271786161388,0.4179707343524637,1.1966812871286154,52,0.3341458200009983,0.10629939246883842,52,0.8211810118035854,0.6659476612244369,0.7999362249065995,0.5814343558091084,0.690685290357854,0.38680064510503537,0.4264690335644177,52,829
qwen3-32b,lex_fewshot,2.226393484701326,0.5552202172606874,1.6421305724205058,49,0.2330287147363925,0.019247955967117918,49,-0.21137671308698794,0.1484167612722399,0.8708074217778556,0.8413887918695963,0.8560981068237259,-0.043425430340452896,0.06307944139687754,49,617
gpt-4o-mini,liwc_only,1.7937022425355347,0.6013901378531903,1.0888186298876232,49,0.14697776905499035,0.0061764638078121515,49,-0.21099841497521418,-0.03131145497617547,1.3705384284677267,0.949297097893434,1.1599177631805804,-0.031137642148129335,-0.006427031562114413,49,397
gpt-4o-mini,lex_fewshot,1.6886197109671242,0.5738681127340282,1.1131239430280297,47,-0.11817134695274875,0.10500132104125431,47,0.1438885162712881,0.12479384909161018,1.34149269499118,0.847563336144065,1.0945280155676225,0.014790175308374058,0.0742791510531449,47,1584
deepseek-v3,liwc_only,2.7500691265998825,0.7287711260053275,2.138184454288589,48,0.20281909800808398,-0.27249528098274706,48,-0.315027178100255,-0.06422093550487165,0.9820401102747737,0.9281277937168716,0.9550839519958226,-0.07252485966923353,-0.03583302814476474,48,1014
deepseek-v3,lex_fewshot,2.7986604794121934,0.6534718813954363,2.2621256800836207,51,-0.15663552325261318,-0.02480592266544806,51,-0.19540750474903293,0.14869148013654523,0.8028886692256747,0.8458769857742321,0.8243828274999534,-0.04027079891644791,0.128464567223181,51,1327
deepseek-v3,persona_liwc,2.6658412700307696,0.6394245691415876,1.7630954865003619,45,0.2500330750144859,-0.06794293503715469,45,0.7804677890418771,0.8117007268789377,0.5790650180519858,0.4182726950671393,0.4986688565595626,0.44700864751172315,0.7147701245591835,45,1688
qwen3-32b,persona_only,1.1487321551630576,0.0940236962057491,0.14156957749825555,53,-0.055598160375264265,0.3813367097333719,53,0.7994832830098555,0.8273426509151869,0.9207159585856842,0.4253566250520691,0.6730362918188767,0.3910555021833543,0.5710272509915575,53,833
deepseek-v3,liwc_only,2.9521816877312346,0.7243196968743548,2.3674942409306894,48,-0.0029327907960658615,-0.338329581767945,48,-0.31306710872475724,0.16397361705903804,0.8922245246871294,0.8465250196286134,0.8693747721578714,-0.07609086313902515,0.10760814784299841,48,1439
qwen3-32b,liwc_only,1.988248548766583,0.48687032192470475,1.3498826981121304,52,-0.073259308012112,0.014440129506266356,52,-0.2656574347838964,0.07499040125131806,0.9731025127825972,0.9353266318012065,0.9542145722919018,-0.043248955957849625,0.054360798303252376,52,1982
deepseek-v3,liwc_only,2.932038851093631,0.7208358620898414,2.7753902952065928,48,0.2423321743800618,-0.12157907315693818,48,-0.0009786066774671732,0.16001412818597546,0.8001594543320389,0.8185175750579355,0.8093385146949872,-0.010596276922506425,0.14277885059372242,48,538
deepseek-v3,persona_liwc,2.549048968332541,0.6099728794302242,1.8864557434782832,50,0.18814885171998588,0.07760134251660869,50,0.64999409042852,0.7699277310829071,0.6020818336680203,0.41515471607605237,0.5086182748720363,0.3811137716183915,0.7135631006419718,50,1724
deepseek-v3,liwc_only,2.8123756368408,0.7112147675220938,2.089963562265,53,0.05618003414930487,-0.2796813853362379,53,-0.3347803724092005,0.052904400420780685,0.9154523991038007,0.8523778942189695,0.883915146661385,-0.07840744508046535,0.04487577944606243,53,914
gpt-4o-mini,persona_liwc,1.294655290071549,0.5131403755090398,0.7442721491906228,54,0.2545094267933418,0.08168091017547686,54,0.7881857074579657,0.6006027208520084,1.3077874740530895,0.5447072366467473,0.9262473553499184,0.24312265223494436,0.46475021859198,54,1869
gpt-4o-mini,liwc_only,1.8118419756981485,0.5587581118499849,1.1818920701845728,54,0.32525326123056775,0.12077185415860257,54,-0.14909250532325743,0.12991645404617438,1.291466062382209,0.834901553908969,1.063183808145589,-0.022525448089557826,0.07991384484915964,54,1671
qwen3-32b,persona_liwc,1.9949743126959674,0.4501698264693144,1.5905591412219395,52,0.3220502404044195,0.24594296742227967,52,0.8261770855674933,0.7053609671527569,0.8521306973507202,0.5654725570104611,0.7088016271805906,0.3751253595895881,0.4440901244005874,52,159
qwen3-32b,lex_fewshot,2.3450140653935643,0.4836564245853815,1.7144190777960437,49,0.1282890915586058,-0.11938547340724051,49,-0.082318948229574,0.20652424160855934,0.9765696641258251,0.8383370279907443,0.9074533460582848,-0.016060523143249607,0.07304897482694898,49,340
deepseek-v3,persona_liwc,2.5698121008417414,0.6282403433583802,2.194825692302373,53,0.19765285752045061,-0.13720785858609097,53,0.7118309115892767,0.8098177154033439,0.6100105915528666,0.3999752208187752,0.5049929061858209,0.40584473720797,0.7030108091229273,53,679
gpt-4o-mini,lex_fewshot,1.7171057809748245,0.5884001430447902,1.2524628603262205,51,0.03564232272365478,0.22176955944935994,51,-0.06903741984049239,0.16563653448972232,1.348016508710151,0.8599757315481261,1.1039961201291386,-0.011020456594204451,0.1076579382030537,51,1264
gpt-4o-mini,lex_fewshot,1.6890715457547611,0.5854872213385998,1.1313602942624625,47,0.0493677366383294,0.0758776273699273,47,-0.011589500224410996,0.2101761592965137,1.2083400630066565,0.8477302185432055,1.028035140774931,-0.006869880636118694,0.08930351279897426,47,596
gpt-4o-mini,lex_fewshot,1.7540116017298715,0.5788686930514765,0.9888707618905477,46,-0.0843114037914092,0.06363413972829873,46,-0.09298014385150492,0.14583462434683084,1.3108856719219586,0.9211441344682546,1.1160149031951065,-0.017104383312589375,0.07137327171469765,46,562
deepseek-v3,liwc_only,2.7290009464098954,0.7055872601809975,2.2436820747956228,51,0.14226839203840178,-0.0766845547473394,51,-0.03874213368706235,0.06979060856816602,0.833500789152207,0.9279364720618147,0.8807186306070109,-0.0042640816683506165,0.04442828038285816,51,1718
gpt-4o-mini,persona_only,1.1129183654420163,0.015794229170130264,0.005511890845444758,49,0.2542345081930867,0.14882107465113148,49,0.8418150333182529,0.8298486192544485,1.30693970823799,0.47403866688623364,0.8904891875621119,0.25131503235486563,0.48419666525780486,49,150
qwen3-32b,persona_only,1.1682366014400138,0.0924909192222847,0.0976000167652909,52,0.10944043564258364,0.34177821316606766,52,0.7413494626498164,0.7424747733880622,0.8749938540111819,0.4694571646303306,0.6722255093207563,0.3549826486387614,0.494306709611676,52,869
deepseek-v3,persona_liwc,2.6052899747210994,0.6423584481096016,1.931569474680829,50,0.33757753172574,-0.05568100570512242,50,0.769313986834214,0.8496264499159148,0.6031676905527997,0.3829828112231344,0.49307525088796705,0.43919747143493365,0.7119201343751556,50,0
qwen3-32b,persona_only,1.139336294323797,0.07947026058443944,0.0783928966716029,49,-0.02895073608877256,0.3585594838555935,49,0.7891241914493327,0.8103862530660302,0.8706914113399196,0.48760457854369177,0.6791479949418057,0.3460225733310973,0.503380491124867,49,561
gpt-4o-mini,lex_fewshot,1.615061846255682,0.5946132481043602,1.1778873519158093,48,-0.140982868706539,-0.0016288414372828003,48,0.12784060491880875,0.04141658306568642,1.3642557345506163,0.9356889318026921,1.1499723331766543,0.020010117277768597,0.028461690526956993,48,1321
qwen3-32b,lex_fewshot,2.5810225717840276,0.5327899577883667,1.6097300052034227,51,0.21592868596028567,-0.09565415194703883,51,-0.23897576548144692,0.019626486700227846,0.887434883412085,0.8723067673634072,0.8798708253877461,-0.04429456603914043,0.011928574306429558,51,264
deepseek-v3,liwc_only,2.622451050470495,0.7015407530854859,2.21486056243646,52,0.28315685044754835,-0.18428359923786172,52,-0.09230638153850997,0.17866525470055641,0.8618322957757937,0.8460720771590267,0.8539521864674102,-0.026759416721868035,0.12404439250738312,52,655
gpt-4o-mini,persona_liwc,1.260320600127629,0.47413903155947645,0.9477889337532694,51,0.3278770985729217,0.14422164068649063,51,0.8002944767073682,0.6834359745469217,1.3958811689149109,0.47861047964991243,0.9372458242824117,0.29076605580742976,0.5505589748742294,51,1678
gpt-4o-mini,lex_fewshot,1.6443655487602855,0.5942340685776425,1.1343016901698455,48,-0.04388681774075543,-0.014228306648989018,48,0.09197184055903408,-0.07193892800611786,1.2494111936349912,0.9335660795933093,1.0914886366141503,0.005293786099443608,-0.024822629566979545,48,1643
gpt-4o-mini,persona_only,1.133904095307042,0.005924071314935121,0.026492406208208228,45,0.1745781137060725,-0.038693524609919726,45,0.7577516888758696,0.8964289369039035,1.2762481103651058,0.4061225832150259,0.8411853467900658,0.2616901323167622,0.527694147418478,45,287
gpt-4o-mini,liwc_only,1.8146545581400495,0.577842124289019,1.176589555358839,51,0.37192887246330236,0.04287202306229532,51,-0.1587510276562193,-0.03776575388257222,1.2383366750026452,0.94666446633619,1.0925005706694175,-0.026093702940364442,-0.0017864123487111758,51,1665
gpt-4o-mini,lex_fewshot,1.680413790197315,0.5865996038301966,1.0058718583309938,52,0.042947825760749944,0.2555299491491195,52,0.015806810418296506,0.1727680478428022,1.3246496432682588,0.8135772285177814,1.06911343589302,-0.010828040481005392,0.1038025773333784,52,121
qwen3-32b,lex_fewshot,2.2882626933280408,0.5661765062517131,1.5473618626761567,48,0.3430234583626701,-0.13617854054174514,48,-0.09166553531118461,0.1717638114327347,0.9315251954121428,0.9059904850654847,0.9187578402388138,-0.005557200302404244,0.07415915758972506,48,254
deepseek-v3,lex_fewshot,2.9111036116501388,0.6260355971799164,2.112865864201819,53,0.03982168102069421,-0.14013151860100906,53,-0.2306496940957444,0.18978073857121014,0.8882778444369803,0.8827458237095109,0.8855118340732456,-0.0599708567028679,0.11243374373269245,53,517
deepseek-v3,lex_fewshot,2.9009441522584,0.6611856704651633,2.200065149545474,51,0.1220396141179062,-0.0724135842756901,51,0.005188743377784381,0.12679759448704142,0.7505497340669696,0.8949155967325034,0.8227326653997364,0.008178081564160266,0.08108172474198676,51,991
qwen3-32b,liwc_only,1.921699768403231,0.4605031775629699,1.3443798569495693,49,0.014502750588740721,-0.07886073784101573,49,-0.054661146958849036,0.022617042387173786,0.9119945720513523,1.0011763755724827,0.9565854738119175,-0.0013608514761147537,0.012634410743674286,49,1150
qwen3-32b,persona_liwc,1.9053793931830465,0.40350686679821945,1.4287817674667498,51,0.19168162571810268,0.1063068957625217,51,0.8173873000839071,0.6772784380376834,0.8717327930832214,0.5436496150707342,0.7076912040769778,0.31085722702973073,0.46612766448957627,51,1776
deepseek-v3,lex_fewshot,2.9499893651993063,0.6544924636208906,2.3590823152741516,53,-0.009760623619151384,-0.1912868397013522,53,-0.13525459238119153,0.13243631321201232,0.8246617519767729,0.8554275950262056,0.8400446735014893,-0.02967957378963454,0.09579391285714632,53,1290
deepseek-v3,liwc_only,2.768590517177699,0.7060162306573968,2.4650801249639747,50,0.10503804132160756,-0.15109297924297674,50,-0.3006158670514651,0.05777778152927739,0.9437240117512421,0.9105306157667297,0.9271273137589859,-0.07459207445850984,0.0640767031432933,50,1107
gpt-4o-mini,persona_only,1.1173456747518942,0.047833622557424633,0.04148324237777838,51,0.2993864227223901,0.01679379070963728,51,0.833159758855393,0.8262316617780551,1.1947964939264317,0.4551472227087529,0.8249718583175923,0.2515916596716479,0.47748603758564356,51,1207
deepseek-v3,persona_liwc,2.524653760402852,0.6206317463078241,1.784393671378428,49,0.2640219252577452,-0.06830888436252235,49,0.7689735235226512,0.8054790474746019,0.6190766910209403,0.42167506826840334,0.5203758796446718,0.3874113798266961,0.7022154229820662,49,269
qwen3-32b,persona_liwc,2.0299319460787966,0.4314917167031619,1.4814885027978715,45,0.4038381218628304,0.3045014394156123,45,0.8414737549709703,0.5960213894562979,0.8342314530965136,0.6140615928388921,0.7241465229677029,0.37503231119665537,0.4242733030319159,45,759
qwen3-32b,persona_only,1.1426853481054138,0.08773353604800484,0.11065947966981646,46,0.10754945483185592,0.23677150716125953,46,0.7615092769403989,0.8332561756181764,0.8085281906114622,0.4198080853572067,0.6141681379843345,0.3498058606528117,0.588954228220138,46,953
qwen3-32b,lex_fewshot,2.3945385159428376,0.5454733747204178,1.6031083414983192,54,0.16386630822640072,-0.133409632815019,54,-0.09234037459762574,0.05922521149860427,0.9870640386386973,0.9031664156494755,0.9451152271440864,-0.012566175912643139,0.031092656663609445,54,889
gpt-4o-mini,liwc_only,1.7682289242246059,0.5992413906439515,1.0317710933522761,49,0.2245040311911182,0.08723171583837921,49,-0.19499283986224014,-0.0554690108376913,1.3663600126573727,0.8950779908864159,1.1307190017718942,-0.0409886180679564,0.016189624084005413,49,214
gpt-4o-mini,persona_only,1.0944931139310008,0.025014314048690797,0.03068089881623299,56,0.2743918367988803,-0.047995899364018796,56,0.8031844875529021,0.8690879326210602,1.2950443893300685,0.4674497762478125,0.8812470827889405,0.2686812914309175,0.5226662365615699,56,920
qwen3-32b,lex_fewshot,2.3747463651939458,0.5450714575293351,1.7109006995231637,50,0.09846703857412752,0.03204497272899775,50,-0.12598048392690625,0.16992239715057797,0.9876226489673976,0.8596371256456161,0.9236298873065069,-0.016562235119522872,0.06726766150524002,50,200
gpt-4o-mini,persona_liwc,1.277841738165318,0.46404330124067633,0.6987459847293442,46,0.5060480060111292,0.2594878618106404,46,0.8201963841763535,0.684970846621734,1.310978641261515,0.46543856895183655,0.8882086051066758,0.27180118497616107,0.5685401995888497,46,253
deepseek-v3,liwc_only,2.7722599988835293,0.6932165243068411,2.4154585267453883,53,0.15873922558026662,-0.3883061815781487,53,-0.16003558237415064,0.23067462095244878,0.9446619073827827,0.7802416263540519,0.8624517668684173,-0.045965223078012915,0.17421590592091263,53,743
qwen3-32b,persona_only,1.1689167606170314,0.05733669450477202,0.12513255300651532,51,0.023089463747938493,0.3568114261503415,51,0.8246217988359802,0.7927550368323835,0.8426119912057142,0.4449152623556504,0.6437636267806823,0.3642605923448939,0.5626414227049862,51,205
qwen3-32b,liwc_only,2.0017807458754633,0.4651722444261234,1.3629496699733443,49,-0.11573710078463241,-0.07196999375782019,49,-0.034882833582184074,0.06295313052506159,0.92485650687301,0.9369622162709655,0.9309093615719878,-0.00030737374608402415,0.03575984790444358,49,1654
qwen3-32b,persona_liwc,1.936478342733197,0.47428533419572605,1.309036907945074,53,0.4252633428468441,0.022507263043108912,53,0.841349391818662,0.65330619460773,0.8338214636932836,0.6009879227733285,0.717404693233306,0.3908718180252316,0.43076410429728534,53,710
gpt-4o-mini,lex_fewshot,1.7721334228466044,0.5728919850991585,1.1143166106951505,54,-0.06666794963443831,0.06594078161645493,54,0.07139176907290738,0.1435493430286517,1.365286153376276,0.9048887367509272,1.1350874450636015,0.005037151888622473,0.08159540587806498,54,688
deepseek-v3,lex_fewshot,2.9705336819290262,0.6584475953938149,2.124878560081513,51,0.03247210342167786,-0.1490436005513283,51,-0.13879003647855523,0.22286880035562368,0.8130592036514195,0.8127909702242857,0.8129250869378526,-0.033252880990498966,0.16231772873291922,51,1746
qwen3-32b,lex_fewshot,2.3468386513528783,0.526438860620757,1.5859060507352585,50,0.23607448637664394,-0.11007280609719805,50,-0.36524815020460755,0.16884178186990317,0.9954172013785614,0.9067286875467502,0.9510729444626558,-0.05266998480400644,0.07305878813306714,50,974
deepseek-v3,persona_only,1.3421727943201265,-0.012809732904103787,-0.03272230898202044,50,0.0596670812303153,-0.09800625680625517,50,0.857184061966735,0.8813706062153545,0.6516506258621662,0.38571595709184475,0.5186832914770054,0.5363601528014192,0.8713822509233772,50,354
qwen3-32b,liwc_only,1.8915703688366587,0.4838175379826572,1.3025590399183802,51,-0.09078973583689767,-0.11263016092959423,51,-0.2754884856880564,0.06006611219702693,0.9429328749312392,0.9389740520438236,0.9409534634875314,-0.03772644090568313,0.03934786513211795,51,1523
gpt-4o-mini,liwc_only,1.6856768578183088,0.5810437651223025,1.1340648280506374,50,0.16560970891598664,0.11397547024730392,50,-0.19920664237880542,0.018940486841847046,1.1850155163606613,0.958315977477342,1.0716657469190016,-0.03290682449692541,0.0038107423598097295,50,161
gpt-4o-mini,persona_only,1.0374524191042003,0.009107783797065129,0.0016219689410277103,46,0.18415294919529593,-0.044301850279017486,46,0.7799537129735822,0.7866115277074236,1.3353447504389755,0.4808401298951239,0.9080924401670497,0.2660098454152532,0.4857631854407466,46,1429
gpt-4o-mini,liwc_only,1.6451749499055364,0.5649871065393667,1.3531703657636927,53,0.22555273377064836,0.20375154519855126,53,-0.1674812449690536,0.08161453084347588,1.3102705708649214,0.85325995719708,1.0817652640310007,-0.03408353834859953,0.06610479163690586,53,289
deepseek-v3,liwc_only,2.9337996856774406,0.7030910944630028,2.3438675965584617,51,0.10588982253717924,-0.18369156412597684,51,-0.1261663194129903,0.09428153465379903,0.8760792804100045,0.9549391259958507,0.9155092032029276,-0.04543629495687964,0.07103211704317311,51,529
gpt-4o-mini,persona_only,1.0585861124597673,0.01979723285045733,0.0316280869816324,51,0.37699290827860216,0.023137881723493132,51,0.8708378260203521,0.7945320416758257,1.3459536817150628,0.4699125364617737,0.9079331090884183,0.2730157165924758,0.4947498424646496,51,554
qwen3-32b,persona_liwc,1.9058664377002097,0.4543494317311273,1.2364316973428258,50,0.20585272064631552,0.22621568895211602,50,0.7807979428473427,0.6148412046710893,0.8717095373466245,0.601510866055215,0.7366102017009197,0.2901492718219171,0.3892806768663059,50,271
gpt-4o-mini,persona_only,1.0784925555936733,0.04767985773610177,0.033301304140148216,50,0.2758455292414614,0.1126029925977705,50,0.8144302756644737,0.8381865446755362,1.3323818294011223,0.46091245313307055,0.8966471412670964,0.2650260480465327,0.49422569156715096,50,1634
qwen3-32b,persona_only,1.1457895751055662,0.0812735934062093,0.07390281742989976,47,-0.038492732439282175,0.49106271478349467,47,0.800150760729602,0.8399374973409183,0.8330750969523463,0.4212386756304143,0.6271568862913803,0.4134814591223461,0.5671411826735463,47,1446
deepseek-v3,liwc_only,2.659786786373914,0.7105173422399691,2.15337692765924,52,0.14425246010254367,-0.20480621584001693,52,-0.2349747373134645,0.00115359992774804,0.8746528312052545,0.8479191521307474,0.8612859916680009,-0.061607965980266764,0.010080738009425537,52,1855
deepseek-v3,liwc_only,2.9234543332101928,0.7413845737082679,2.3174115503146195,48,0.13530326007984392,-0.3809498456935132,48,-0.10927566738481147,0.1260794123235619,0.9012593203200915,0.8714863310077818,0.8863728256639367,-0.025736988464591243,0.08364698511586438,48,1197
qwen3-32b,persona_liwc,1.8497038491286901,0.42690102202657876,1.2514919901126405,53,0.17576834534393138,0.3532852362396001,53,0.7429499388744167,0.7159368501574656,0.7409104419290252,0.5562910117355516,0.6486007268322884,0.31866758000378975,0.4610246149777862,53,1837
deepseek-v3,lex_fewshot,2.9646173571297516,0.6258906981485267,2.4844699107082002,49,-0.19049565585253833,-0.10488693121304056,49,-0.26526026303161054,0.1866238090128165,0.8969190186292884,0.8203252221428694,0.8586221203860789,-0.06857235073578648,0.12684176921076412,49,1951
deepseek-v3,lex_fewshot,3.1853476796430393,0.6450587728601835,2.470288080163247,48,0.19091333189024598,-0.24759685078664548,48,-0.09081274995528704,0.12036610826331966,0.8021477092805067,0.861830026085824,0.8319888676831654,-0.014701319108654376,0.08241450686916849,48,433
qwen3-32b,liwc_only,1.9624638046535583,0.5164853959735157,1.55968331727452,53,-0.02436958553458608,-0.011011395759560562,53,-0.11510036178287114,0.18380973966323458,1.0112472660850085,0.921349754906521,0.9662985104957648,-0.013160584854364946,0.07891240560781214,53,800
gpt-4o-mini,liwc_only,1.896405882134068,0.5710776156611579,1.1138917832646498,51,0.2482284566188036,0.17984654438674785,51,-0.15688452179479576,-0.005955751250907036,1.3136497752672562,0.8844733550085568,1.0990615651379065,-0.027629029545174894,0.011485706429526914,51,374
qwen3-32b,persona_only,1.2181177784068544,0.0469679708150708,0.05018013724595608,51,0.09902875494807067,0.3410063464649986,51,0.8689063146588923,0.7586863247399497,0.8976303602165899,0.44020662409329137,0.6689184921549407,0.384864480893172,0.5329666036531153,51,783
qwen3-32b,persona_only,1.144835033022983,0.09934158424655633,0.10055579498088826,50,-0.05005885558936275,0.174955591940531,50,0.8581212604308927,0.8535137956713853,0.894902518392277,0.43684462348186637,0.6658735709370717,0.39081611670887306,0.568026681871447,50,353
qwen3-32b,liwc_only,1.8597711246732003,0.5221624846142713,1.654190753962524,53,-0.09632334887126738,-0.05304666189133934,53,-0.12231467273709912,0.06489420342217148,0.9752089291049465,0.9269665995638188,0.9510877643343827,-0.012982876254511663,0.04121877735077351,53,1772
deepseek-v3,liwc_only,2.9854213236787523,0.6859072347088803,2.234513745995981,48,0.1943283275672848,-0.22853422858306735,48,-0.10706132337229177,0.20434548371485217,0.9492534379628942,0.8468217216084694,0.8980375797856818,-0.021324221926139246,0.1360586643610505,48,623
deepseek-v3,liwc_only,2.6622621657605285,0.7143725807724247,2.403661952733156,53,0.10669038180324485,-0.21216523943862522,53,-0.23363412364536845,0.1265858621766349,0.9092645373013071,0.8343805429700499,0.8718225401356785,-0.04576550110892587,0.08155124814682829,53,801
gpt-4o-mini,liwc_only,1.7253434741197151,0.5900413036159358,1.2359071877653531,50,0.18001875984341015,0.08468836865215601,50,-0.17925414840412526,0.10398289453079232,1.2440463924945115,0.9195736697228895,1.0818100311087004,-0.033659824755379514,0.05379539896331384,50,1797
qwen3-32b,lex_fewshot,2.3760336236976674,0.5466423375221509,1.677602761879819,51,0.1701424866314995,-0.013717857873775224,51,-0.14781469969572653,0.13338315210714288,0.9548154978726988,0.8646956186502138,0.9097555582614563,-0.021239823445136065,0.04960475337685395,51,1985
deepseek-v3,lex_fewshot,2.928415358715969,0.6455842505495952,2.1607032571832727,53,0.08908616698736103,-0.00016134238740579866,53,-0.08147490842611749,0.24052446890205817,0.8404569917670852,0.799701008768224,0.8200790002676546,-0.015991959003268805,0.16666551293102339,53,1575
qwen3-32b,lex_fewshot,2.2181619970757147,0.5157434293663976,1.549464213451894,51,-0.11585740395226278,-0.03477001599689561,51,-0.07941257837727062,0.14253368669097297,0.9399279654694027,0.8864907647689263,0.9132093651191645,-0.017834872506717645,0.06675057459319389,51,440
gpt-4o-mini,persona_liwc,1.2297867793694204,0.45778817793354754,0.6908145930872349,51,0.35326352953308326,0.05848403664919505,51,0.7559506612314049,0.6025719409855527,1.4029006192558016,0.5426775843515051,0.9727891018036534,0.28030090614018177,0.4901287262351462,51,1289
gpt-4o-mini,persona_liwc,1.1983350891739484,0.4826790450997198,0.7757679609716768,51,0.28682664776925604,0.039150015922538,51,0.7139493376511159,0.5760628447576887,1.2611591589852258,0.5278833796427971,0.8945212693140114,0.23875579146739365,0.49909149847103657,51,1593
deepseek-v3,liwc_only,2.7352407665946363,0.6771465847411117,2.244564084887748,54,0.16778901503437174,-0.17544197272220607,54,-0.12885194029077524,0.10048441435653806,0.9035620194165054,0.8755137646410904,0.889537892028798,-0.045835752142748036,0.07031372305281322,54,207
